Wilayah Grouping,Cabang,Zone,Kecamatan,AWB,ID_ACCOUNT,SHIPPER_NAME,TGL_ENTRY,CONSIGNEE_NAME,ADDR1,ADDR2,ADDR3,LAST_OFFICE_DATE,LAST_WAREHOUSE_DATE,NOREF,ORIGIN,DEST,SERVICE,QTY,WEIGHT,GOODS_DESCR,INSURANCE_ID,GOODS_VALUE,INSURANCE_VALUE(+),AMOUNT,INTRUCTION,NOTICE,HOLD_REASON,RECEIVING,RECEIVING_DATE,OUTBOUND_MANIFEST,OUTBOUND_MANIFEST_DATE,INBOUND_MANIFEST,USER_IM,INBOUND_MANIFEST_DATE,MANIFEST_TRANSIT_AGEN,DATE_TRANSIT,HVO_NO,HVO_DATE,HVO_HUB,HVO_HUB_NAME,HVO_HUB_DESTINATION,HVO_HUB_DESTINATION_NAME,HVI_NO,HVI_DATE,RUNSHEET_NO,DATE_RUNSHEET,RUNSHEET_COURIER_ID,RUNSHEET_COURIER_NAME,CODING,STATUS_POD,TGL_RECEIVED,STATUS_LATITUDE,STATUS_LONGITUDE,AGING,ETD,SLA,CARRER,RECEIVED/REASON,TGL_UPDATE_STATUS_POD,WUS_OUTGOING_CODE,WUS_REMARKS,WUS_DATE,INVOICED,AWB_CANCEL,COD_FLAG,BILNOTE_FLAG,BILNOTE_AMOUNT,REFNO_UOB,SCO_NO,WO/DO/PO,NO_INVOICE,PAYMENT_TYPE,DATE_1ST_ATTEMPT,RESULT_1ST_ATTEMPT,LATLONG_1ST_ATTEMPT,DATE_2ND_ATTEMPT,RESULT_2ND_ATTEMPT,LATLONG_2ND_ATTEMPT,DATE_LAST_ATTEMPT,RESULT_LAST_ATTEMPT,LATLONG_LAST_ATTEMPT,PRA_RUNSHEET_NO,PRA_RUNSHEET_NAME,PRA_RUNSHEET_DATE,CS3_DATE,CONNOTE_RETURN_RT,DATE_CONNOTE_RETURN_RT,CONNOTE_RETURN_RF,DATE_CONNOTE_RETURN_RF,USER_CONNOTE,USER_ZONE_CONNOTE,CONFIRM_SHIPMENT_UNDEL,TRANSIT_MANIFEST,TRANSIT_MANIFEST_DATE,TRANSIT_MANIFEST_USER,IREG_MANIFEST,IREG_CODE,IREG_DATE,URL_TTD,URL_FOTO,USER_OM,USER_RECEIVING,AGING_ONGOING,CLAIM_NO,CLAIM_DOC_NO,CLAIM_DATE,NO_CNOTE_FW,ORIGIN_FW,DEST_FW,CODING_STATUS_FW,DESC_STATUS_FW,HBG_NO,HBG_DATE,1ST_HVO_NO,1ST_HVO_DATE,1ST_HVO_USER,LAST_HVO_NO,LAST_HVO_DATE,LAST_HVO_USER,MANIFEST_TRANSIT_SUBAGEN_NO,MANIFEST_TRANSIT_SUBAGEN_DATE,MANIFEST_INBOUND_SUBAGEN_NO,MANIFEST_INBOUND_SUBAGEN_DATE,BAG_NO,LATEST_SM_NO,LATEST_SM_DATE,1ST_PREVIOUS_SM_NO,1ST_PREVIOUS_SM_DATE,2ND_PREVIOUS_SM_NO,2ND_PREVIOUS_SM_DATE,1ST_TRANSIT_MANIFEST_NO,1ST_TRANSIT_MANIFEST_DATE,2ND_TRANSIT_MANIFEST_NO,2ND_TRANSIT_MANIFEST_DATE,3RD_TRANSIT_MANIFEST_NO,3RD_TRANSIT_MANIFEST_DATE,LAST_TRANSIT_MANIFEST_NO,LAST_TRANSIT_MANIFEST_DATE,MTI_USER,MTS_USER,HO_COURIER_NO,HO_COURIER_DATE,WAREHOUSE_DATE,OFFICE_DATE,IRREG_REMAKS,BPIK,ZONE_USER_ENTRI,CORRECT_DESTINATION,CORRECT_SERVICE,CORRECT_AMOUNT,HACB_NO,HACB_DATE,HACB_USER,HBAG_NO,HBAG_DATE,HBAG_USER,PICKUP_DATE,PICKUP_STATUS,PICKUP_COURIER_ID,1ST_RUNSHEET_DATE,1ST_RUNSHEET_COURIERID,URL_CHAT,SINGLE_LEG,LAST_DATE_DO,NO_RCW,DATE_RCW,USER_RCW,DATE_LPR,NO_LPR,NO_RDO,DATE_RDO,NO_DO,PROJECT_KR,HO_OFFICE_NO,HO_OFFICE_DATE,LATEST_SM_ORIGIN,LATEST_SM_DEST,1ST_PREVIOUS_SM_ORIGIN,1ST_PREVIOUS_SM_DEST,2ND_PREVIOUS_SM_ORIGIN,2ND_PREVIOUS_SM_DEST,STATUS_WEB,TGL_TARIK_REPORT,_UPLOAD_DATE
,,,,KOE0000132,ACC00132,Shipper 132,26/07/2026,Consignee 132,Addr 132,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000133,ACC00133,Shipper 133,26/07/2026,Consignee 133,Addr 133,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000134,ACC00134,Shipper 134,26/07/2026,Consignee 134,Addr 134,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000135,ACC00135,Shipper 135,26/07/2026,Consignee 135,Addr 135,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000136,ACC00136,Shipper 136,26/07/2026,Consignee 136,Addr 136,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000137,ACC00137,Shipper 137,26/07/2026,Consignee 137,Addr 137,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000138,ACC00138,Shipper 138,26/07/2026,Consignee 138,Addr 138,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000139,ACC00139,Shipper 139,26/07/2026,Consignee 139,Addr 139,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000140,ACC00140,Shipper 140,26/07/2026,Consignee 140,Addr 140,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000141,ACC00141,Shipper 141,26/07/2026,Consignee 141,Addr 141,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000142,ACC00142,Shipper 142,26/07/2026,Consignee 142,Addr 142,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000143,ACC00143,Shipper 143,26/07/2026,Consignee 143,Addr 143,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000144,ACC00144,Shipper 144,26/07/2026,Consignee 144,Addr 144,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000145,ACC00145,Shipper 145,26/07/2026,Consignee 145,Addr 145,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000146,ACC00146,Shipper 146,26/07/2026,Consignee 146,Addr 146,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000147,ACC00147,Shipper 147,26/07/2026,Consignee 147,Addr 147,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000148,ACC00148,Shipper 148,26/07/2026,Consignee 148,Addr 148,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000149,ACC00149,Shipper 149,26/07/2026,Consignee 149,Addr 149,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000150,ACC00150,Shipper 150,26/07/2026,Consignee 150,Addr 150,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000151,ACC00151,Shipper 151,26/07/2026,Consignee 151,Addr 151,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000152,ACC00152,Shipper 152,26/07/2026,Consignee 152,Addr 152,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000153,ACC00153,Shipper 153,26/07/2026,Consignee 153,Addr 153,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000154,ACC00154,Shipper 154,26/07/2026,Consignee 154,Addr 154,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000155,ACC00155,Shipper 155,26/07/2026,Consignee 155,Addr 155,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000156,ACC00156,Shipper 156,26/07/2026,Consignee 156,Addr 156,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000157,ACC00157,Shipper 157,26/07/2026,Consignee 157,Addr 157,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000158,ACC00158,Shipper 158,26/07/2026,Consignee 158,Addr 158,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000159,ACC00159,Shipper 159,26/07/2026,Consignee 159,Addr 159,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000160,ACC00160,Shipper 160,26/07/2026,Consignee 160,Addr 160,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000161,ACC00161,Shipper 161,26/07/2026,Consignee 161,Addr 161,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000162,ACC00162,Shipper 162,26/07/2026,Consignee 162,Addr 162,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000163,ACC00163,Shipper 163,26/07/2026,Consignee 163,Addr 163,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000164,ACC00164,Shipper 164,26/07/2026,Consignee 164,Addr 164,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000165,ACC00165,Shipper 165,26/07/2026,Consignee 165,Addr 165,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000166,ACC00166,Shipper 166,26/07/2026,Consignee 166,Addr 166,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000167,ACC00167,Shipper 167,26/07/2026,Consignee 167,Addr 167,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000168,ACC00168,Shipper 168,26/07/2026,Consignee 168,Addr 168,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000169,ACC00169,Shipper 169,26/07/2026,Consignee 169,Addr 169,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000170,ACC00170,Shipper 170,26/07/2026,Consignee 170,Addr 170,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000171,ACC00171,Shipper 171,26/07/2026,Consignee 171,Addr 171,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000172,ACC00172,Shipper 172,26/07/2026,Consignee 172,Addr 172,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000173,ACC00173,Shipper 173,26/07/2026,Consignee 173,Addr 173,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000174,ACC00174,Shipper 174,26/07/2026,Consignee 174,Addr 174,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000175,ACC00175,Shipper 175,26/07/2026,Consignee 175,Addr 175,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000176,ACC00176,Shipper 176,26/07/2026,Consignee 176,Addr 176,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000177,ACC00177,Shipper 177,26/07/2026,Consignee 177,Addr 177,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
,,,,KOE0000178,ACC00178,Shipper 178,26/07/2026,Consignee 178,Addr 178,,,,,,KOE,DPS,REG,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,2026-07-26,2026-07-26
